transaction_id,transaction_amount,transaction_hour,new_beneficiary,new_device,location_change,transaction_velocity,previous_risk,account_age_days,is_fraud
1670,1894.5442138695137,12,0,0,0,5,0.783150528513897,1618,0
1671,863.5639041653537,16,0,0,0,1,0.23465759692068455,1369,0
1672,759.891445481176,3,0,0,0,2,0.8985971130039828,1120,0
1673,741.1787697751892,17,0,0,0,5,0.8423457594988261,289,0
1674,435.9771420576754,9,0,0,0,1,0.5051171091258586,486,0
1675,5515.820460190248,2,0,0,0,0,0.9977246196795978,988,0
1676,794.4734202976634,11,0,0,0,0,0.29517765050790534,1316,0
1677,3703.9626826080994,0,1,0,0,4,0.931468947792958,237,1
1678,5020.656855938441,10,1,0,0,4,0.29098185591249237,1385,0
1679,2975.9270954252593,17,0,0,0,0,0.6945878022605385,1936,0
1680,712.2148968431328,12,0,0,0,3,0.7552091974445235,678,0
1681,1642.098195068415,16,0,1,0,3,0.6504330640249304,889,0
1682,1070.417880362611,7,0,0,0,1,0.536469601935372,1666,0
1683,444.2103179128307,19,0,0,0,2,0.6526368434615221,1154,0
1684,1516.8017446559818,18,0,0,0,1,0.02314153072015679,310,0
1685,337.29577256888746,16,0,0,0,4,0.8810819612923956,525,0
1686,3596.366785065125,1,1,0,0,1,0.5328067226156252,10,1
1687,689.0974533243284,2,1,0,1,1,0.4842230245695246,1522,0
1688,1340.9849441292658,2,0,0,0,3,0.5746928718650312,1092,0
1689,1455.7665386206363,5,1,0,0,0,0.5707073450174694,1437,0
1690,846.4871542252623,9,0,0,1,1,0.7289569167492387,1524,0
1691,1971.7836170411001,23,0,0,0,4,0.08745441089713046,782,0
1692,682.0454810506443,21,0,1,0,4,0.9407534891479366,677,1
1693,2620.9635529782026,17,0,0,0,1,0.940692113621868,607,0
1694,285.43670899898916,17,0,0,0,6,0.012539007131181057,940,1
1695,1244.3636821223138,13,1,0,0,2,0.5241608983445489,1948,0
1696,7623.028411507633,15,0,0,0,1,0.7328362199584448,615,0
1697,403.2951497478069,6,0,1,0,2,0.27971513287019967,1373,0
1698,556.8272395755907,0,0,0,0,3,0.6391110337211068,586,1
1699,1833.3640732862243,16,0,1,0,3,0.655968455639851,1819,1
1700,1312.359291102401,22,0,0,0,2,0.21727284637469813,1215,0
1701,1557.1773951282903,4,0,0,0,1,0.21056190490792304,1,1
1702,1788.5976036989687,0,0,0,0,1,0.7524009472678751,629,0
1703,2068.7947463804635,20,0,1,1,2,0.709360509840895,231,0
1704,3326.57938046576,16,0,0,0,3,0.8631451568736811,515,1
1705,1652.1267179639701,9,0,0,0,3,0.8839696467848678,1036,1
1706,861.5579717801288,11,0,0,0,2,0.158025310079549,702,0
1707,2148.6042004532696,19,0,0,0,4,0.8031691236771751,1050,0
1708,7331.10794003135,1,0,0,0,1,0.6639893146268049,1628,0
1709,960.4157403842095,22,1,0,0,2,0.644853125220222,765,0
1710,413.83638704114685,15,0,0,0,2,0.2702795948114445,1427,0
1711,3317.877894991216,14,1,0,1,2,0.8290494618312517,504,0
1712,972.2557003287129,12,1,0,0,2,0.9899135067744421,1972,0
1713,124.87714999353675,17,1,0,0,1,0.1629512468596377,1634,0
1714,2559.1275462735193,19,0,0,0,1,0.7398074879450754,662,0
1715,642.0536158873366,21,0,0,0,2,0.37980193027474785,933,0
1716,1001.7129040607686,13,0,0,0,3,0.18791542478044765,1823,0
1717,1528.4055251702853,17,0,0,0,3,0.13844638090346872,999,0
1718,1326.7659981422353,1,1,0,0,2,0.20872694733617425,1821,0
1719,2229.319848231781,1,0,0,0,1,0.8516189733497465,284,1
1720,709.4667485221345,2,1,1,0,2,0.5480136478454759,549,1
1721,1831.8942104443047,4,0,0,0,6,0.8918953985199384,1589,0
1722,845.9441343817656,15,0,0,0,2,0.9089178568463013,1468,1
1723,2295.7399317668082,21,0,0,0,4,0.15066578749248827,707,0
1724,2029.1402984062615,14,0,0,0,5,0.6286415536859017,248,0
1725,430.33384791628816,11,0,0,0,2,0.05119510313213771,343,0
1726,3248.608780619464,8,0,0,0,0,0.27377776860182856,1753,0
1727,641.6458749708407,13,0,0,0,2,0.17329307787738735,762,0
1728,2460.347301126213,20,0,0,0,6,0.8387168980371271,1518,0
1729,1583.3328663146108,15,0,0,1,2,0.3647794128359262,470,0
1730,6892.462324989214,10,0,0,0,4,0.9934636510536071,1957,0
1731,877.0237014697486,5,0,0,0,1,0.14127291802258202,1573,0
1732,773.3124751825528,9,0,0,0,2,0.22837061527776792,175,0
1733,1075.5424243692385,7,0,0,1,1,0.6449469629658939,1677,0
1734,809.8266538457281,15,0,0,0,2,0.9687466741508023,939,1
1735,2440.4601875082762,2,0,0,0,3,0.7333949147060268,470,1
1736,217.82443440637272,1,0,0,0,2,0.12577937441023446,945,0
1737,382.3427971151469,15,0,0,0,2,0.41455871526003074,876,0
1738,376.9818633330164,18,0,0,0,1,0.9961397028791441,1367,0
1739,2836.447284724377,8,0,1,0,4,0.06941612113234408,546,0
1740,6066.962655543552,15,0,0,1,5,0.2853830001622717,339,1
1741,987.8696753062485,21,0,0,0,0,0.12439748211714807,405,0
1742,926.2815858485044,3,0,0,0,2,0.8204358382606096,1518,1
1743,1176.2093873923732,9,0,0,0,3,0.8336084096042715,968,1
1744,3504.763431487854,18,0,0,0,2,0.34364968051532885,1342,0
1745,433.82744627356175,12,0,0,0,0,0.33592263986224435,446,0
1746,1391.8220328193859,17,1,0,0,4,0.8134538214135216,969,1
1747,2907.932509386382,14,0,0,0,6,0.15766654238939526,1049,0
1748,1810.0218028120676,3,0,0,0,3,0.8220528823849093,1329,1
1749,1325.5485020850995,8,0,0,0,1,0.09669496095597607,1804,0
1750,2984.0779766493797,3,0,0,0,0,0.2947446012015984,1554,0
1751,73.46195895523411,15,1,0,0,1,0.5037962140971844,37,0
1752,2160.025528872686,20,0,0,0,4,0.12071466873426961,27,0
1753,570.1641585791621,14,1,0,0,1,0.07465779921403282,531,0
1754,175.80353676107154,23,0,0,0,3,0.2700334330310131,1062,0
1755,1828.4110674619144,1,0,0,1,1,0.5862371656940517,691,0
1756,4331.453929686616,13,0,0,0,0,0.8133144960319314,179,0
1757,955.8026755061065,2,1,0,0,1,0.7324128744893964,1469,0
1758,2843.7376709590603,21,0,0,0,3,0.5475304050808765,250,0
1759,5498.76201657291,22,0,0,0,3,0.6611088822604436,1605,0
1760,4084.3360220619197,3,0,0,0,1,0.5374346147835699,287,1
1761,5653.129300829794,0,0,0,1,2,0.5411291142574648,239,0
1762,2303.367567981067,22,0,0,0,0,0.016022848782109356,1803,0
1763,1182.5561920033042,8,0,0,0,0,0.38310284214461254,1482,0
1764,220.97160036020892,16,0,0,0,0,0.5587677631199168,1932,0
1765,857.428258402938,13,0,0,0,0,0.5942722606965694,1223,0
1766,471.89353782274384,16,1,0,0,1,0.5077431110817117,615,0
1767,9613.683407001017,0,0,0,0,1,0.6981822546292848,1784,0
1768,919.7613070922638,9,1,0,0,1,0.3682787226748958,1968,0
1769,1240.4193746512926,22,0,1,1,5,0.142949368115024,482,1
1770,1903.5681469346328,15,0,0,0,0,0.03189323573645153,924,0
1771,1145.506809420823,18,1,0,0,2,0.5700170820013458,16,0
1772,5973.277438545967,23,1,0,0,3,0.4972346756252821,533,0
1773,588.366844322493,2,0,0,0,2,0.23590196608996628,1820,0
1774,1332.2272640959084,11,0,0,0,0,0.22152989396581946,556,1
1775,521.9278783736478,2,0,0,0,3,0.5813684370845678,1234,0
1776,292.94283534750423,14,0,0,0,5,0.10688527828412475,1638,1
1777,594.8033871034272,16,0,0,0,3,0.135895233566533,229,0
1778,1056.760317633948,17,0,0,0,3,0.24878824391583287,26,0
1779,713.867788826477,6,1,0,0,2,0.8846448535442785,689,0
1780,548.7149117074081,18,0,0,0,4,0.7051450081146114,1708,1
1781,268.7233834813046,6,0,0,0,4,0.5575314868292462,232,0
1782,1009.181037920107,4,0,0,0,2,0.3691659473087836,416,0
1783,243.5396166415855,7,0,0,1,2,0.4176044517955255,1447,0
1784,2345.0358384614824,20,0,0,0,4,0.17189790502796698,1194,0
1785,1190.8704066938985,15,1,0,0,5,0.8406046472538827,1213,1
1786,255.30234271698103,15,0,0,0,2,0.18192127439835037,1866,0
1787,804.958660714404,18,0,0,0,2,0.7606259032344156,769,0
1788,516.8969824538252,14,1,0,0,3,0.23947377450025376,540,1
1789,1508.957826531201,6,0,1,0,3,0.7566227095648148,49,0
1790,4189.976674783091,4,1,0,0,2,0.3039708847645749,64,1
1791,168.14513921830297,22,0,1,0,2,0.9812584612253149,1281,0
1792,1230.315696367543,10,0,1,0,3,0.919918002132004,548,0
1793,934.3650469543804,9,0,0,0,3,0.8762866872084624,23,0
1794,2145.955263361885,20,1,0,0,3,0.18115736471628496,696,0
1795,1357.223880588731,22,1,0,1,3,0.08386212159332529,910,0
1796,516.9936894086869,8,0,0,0,1,0.9641661810569142,1769,0
1797,797.0728376060054,0,0,0,0,3,0.43573101555971405,584,0
1798,494.71119269573774,19,1,0,0,3,0.8757547834636071,1956,0
1799,3216.365063410439,0,0,0,0,1,0.48693717065056086,188,0
1800,1120.255035541441,7,0,0,0,2,0.6491631383983234,1728,0
1801,7340.708815042746,2,0,0,0,0,0.7554228430924247,1647,0
1802,1032.0879715777771,1,1,0,0,2,0.5346892117163258,1075,0
1803,540.0130106635933,3,0,1,0,4,0.9370663291106178,1021,1
1804,241.35903758769643,18,0,0,0,1,0.04799593914912248,7,0
1805,180.70399823879168,10,1,0,0,3,0.8349369622834404,1782,1
1806,224.94682861141933,4,0,0,0,2,0.6877989569792939,826,0
1807,1432.4286667464844,23,0,0,1,3,0.3306606037363742,1610,0
1808,1823.8866466568227,9,0,0,0,0,0.4701952727526161,477,0
1809,225.61032783079173,23,1,0,1,3,0.4718868662383914,1681,0
1810,2683.93240695365,22,0,0,0,2,0.04304695170416628,917,0
1811,676.5043977417125,7,0,0,0,1,0.5352357646472697,1526,0
1812,1270.0264575923868,12,0,0,0,1,0.06606334071511955,1356,0
1813,5498.445133515885,4,0,0,0,4,0.5160835032822744,1460,0
1814,2688.770529447132,11,1,0,0,6,0.21512980223374734,378,1
1815,838.3782341839013,12,0,0,0,2,0.8336077394442679,1,1
1816,449.80212983480425,21,0,0,0,4,0.06943268900320076,397,0
1817,127.50870014102696,7,0,0,0,3,0.29502105944489065,948,0
1818,534.2408037979332,14,0,0,0,3,0.40856858599847223,1404,0
1819,887.9094447615329,12,1,0,0,0,0.6021525932079033,1339,0
1820,408.6342382185172,0,0,0,0,2,0.9875197481375612,1972,1
1821,961.7389315477031,21,0,0,0,1,0.1293810156963705,639,0
1822,1184.234535163675,5,0,0,0,2,0.37277180656194575,605,0
1823,875.8054858747868,10,0,0,1,1,0.6810888247794441,946,0
1824,572.491231512964,12,0,0,0,3,0.37380518248920114,314,0
1825,1298.0970611929104,20,1,0,1,2,0.24080076045912602,680,1
1826,1706.0578710908721,19,0,0,0,3,0.8149184267432859,1993,1
1827,368.5590424563774,0,0,0,0,1,0.18736283265982667,302,0
1828,4495.950491097248,10,0,0,0,3,0.3365145236076359,1797,0
1829,993.6766656922814,10,1,0,0,3,0.2404867306237526,1380,0
1830,1117.5003312908852,7,0,0,0,2,0.9606135754530117,868,0
1831,2226.563007490176,21,0,1,0,5,0.8362652388314287,357,0
1832,1384.6686266575643,2,0,0,0,1,0.4609731819535613,1102,1
1833,2844.4830744861297,18,0,0,0,1,0.840130980599867,152,0
1834,1461.3620126351811,11,0,0,0,3,0.6826236882610233,722,0
1835,594.4060224651637,5,1,0,0,1,0.35689775554694336,1844,1
1836,1574.2016363782116,22,0,0,0,2,0.20933403373957038,1204,0
1837,349.41970496142125,7,0,0,0,1,0.3605893618093342,1613,0
1838,1222.3856825579276,4,0,0,0,2,0.5181789496356084,1953,1
1839,1060.7908664706367,9,0,0,0,2,0.19999100971726536,181,0
1840,890.5890900742022,21,0,0,0,1,0.2734718251149014,1676,0
1841,964.3578973888681,15,0,0,0,2,0.6467848831812477,789,0
1842,167.02624479032266,11,0,0,1,1,0.7243174636482562,232,0
1843,633.5095611695355,16,0,0,0,1,0.4560760803104419,1311,0
1844,1203.3262799943702,5,0,0,0,3,0.9695904260828533,544,0
1845,1286.726135466795,8,0,0,0,1,0.305054461071554,495,0
1846,392.4169251196232,9,0,0,0,2,0.9116761564653276,53,1
1847,3888.2242479723577,19,0,0,0,2,0.2742520939488192,1257,0
1848,461.19693920589935,13,0,0,0,1,0.7356191032560441,1122,0
1849,2891.287548852893,13,1,0,0,3,0.9983853879786357,1805,1
1850,1681.0844361669508,16,0,0,0,0,0.8335842536933555,1821,0
1851,574.6566259489022,15,0,0,0,3,0.4752783631235449,1758,0
1852,6472.455864068257,3,1,0,0,2,0.12459206274999812,1886,0
1853,332.4080126857377,1,0,0,0,2,0.96625577409677,649,0
1854,2749.4445092220017,15,0,0,0,2,0.7206894465250104,198,1
1855,2982.6943581739965,0,0,0,0,2,0.8379777497234191,1071,1
1856,560.8086673448056,2,0,0,0,2,0.5728065853864505,759,0
1857,4413.685351490381,22,0,0,0,0,0.4783261081547828,1668,0
1858,854.0190372492402,10,0,0,0,4,0.07841898294968597,1131,0
1859,1463.657368587207,15,0,0,0,2,0.061956349386326104,1615,0
1860,1422.7143481641806,17,0,0,0,2,0.5820898133095151,331,1
1861,958.808395260045,14,1,0,0,6,0.18875051512035623,1655,0
1862,2467.123739510413,8,0,0,0,3,0.6749398167308509,1567,0
1863,2424.7621608271866,11,0,0,0,2,0.9571194803043875,62,0
1864,190.84623028607595,17,0,0,0,6,0.3558507028283586,796,0
1865,4041.3749324809405,4,0,0,0,3,0.7369635372028017,1318,0
1866,207.9937460047279,23,0,0,0,1,0.9113220328611946,816,0
1867,3079.5729210045856,7,0,0,0,1,0.8436513941264732,1060,1
1868,3383.6325720361137,2,0,0,0,2,0.0839370505716055,1332,0
1869,368.34999876822985,1,0,0,0,4,0.677391646836517,586,0
1870,727.1884879203797,18,0,0,0,2,0.3025634296402969,1630,0
1871,362.9609785989559,7,0,0,0,2,0.9028740686614365,1386,1
1872,884.5499368401616,1,0,0,0,1,0.17075371954531227,143,1
1873,805.9048760996405,18,0,0,0,4,0.22245564573424104,257,0
1874,2391.462858258227,0,0,0,0,2,0.49190314265828905,972,0
1875,4065.5680183017475,21,0,0,0,1,0.330530277733725,693,0
1876,4427.91372994561,12,0,0,0,1,0.3594236226914751,1780,0
1877,625.0502043195813,22,0,0,0,1,0.42447329911191933,862,0
1878,889.605517991657,19,1,0,0,6,0.14375353165767968,116,0
1879,203.68237756439675,16,0,0,0,4,0.09592262533391538,1605,0
1880,489.8650443637094,2,0,0,0,2,0.19292026606176127,1881,0
1881,2878.0021459819154,8,0,0,0,3,0.5340648004489942,316,0
1882,5516.963092915045,4,0,0,0,1,0.40132934351574634,1560,0
1883,319.14678184103377,5,0,0,1,2,0.6639809115115285,983,0
1884,606.397517718168,3,0,0,0,2,0.6931059272662752,159,0
1885,1068.0547081215154,16,0,0,0,3,0.6304397497402027,813,0
1886,1451.2218834755108,20,0,0,0,2,0.22724727682058687,411,0
1887,488.0395658257635,20,1,0,0,4,0.6223288586635023,531,0
1888,1675.8253086001491,20,0,0,1,1,0.5629603609025757,1253,1
1889,682.771775002994,15,0,0,0,5,0.6375958065992307,12,0
1890,1080.8982950973027,15,0,0,0,0,0.24910003134437542,1367,0
1891,1893.6931481036625,21,0,0,0,2,0.9884938468969696,818,0
1892,1103.6986965664978,10,0,0,0,1,0.9872861270471774,594,0
1893,708.8288559647606,1,0,0,0,2,0.8787867131285384,1932,0
1894,982.7848211910139,16,0,0,0,1,0.2382339705702886,1045,0
1895,1003.8893056078257,14,0,0,0,1,0.752680586450358,825,1
1896,757.4738157488302,17,0,0,0,0,0.125542516787857,1146,0
1897,846.5793510395497,9,0,0,0,4,0.9169518924214127,19,0
1898,5424.316450188355,5,0,0,0,2,0.2240213865955213,17,0
1899,1921.6115231309327,20,0,0,0,4,0.4410164172994312,1979,0
1900,816.085951363914,15,0,0,0,1,0.6435982117897844,1959,0
1901,2201.632488748314,4,0,0,0,6,0.36628521093845845,1916,0
1902,785.3900789684642,11,0,0,0,4,0.2386197012653536,73,0
1903,3544.4016496119702,5,0,0,0,5,0.7928594805898554,566,0
1904,1587.0658169077226,13,0,1,0,0,0.8125177346260758,1214,1
1905,985.0553731577087,22,0,0,0,4,0.47723467519546514,1670,0
1906,1715.9410491408394,15,0,1,0,2,0.2989234145115581,1940,0
1907,227.94943953365288,6,0,0,0,4,0.7094407017739544,1928,0
1908,355.395953925403,1,0,0,0,2,0.9000035611073506,658,0
1909,332.31223492651634,5,0,0,0,1,0.8037798322608251,1660,1
1910,1265.1463608729841,8,0,0,0,4,0.5612874207419808,1622,0
1911,6201.304793679879,6,0,0,1,4,0.05967345278918201,1850,0
1912,10211.80973006538,1,0,0,0,0,0.9191713980864007,1719,1
1913,2075.694553926387,18,0,0,0,0,0.9085506190418033,466,0
1914,1809.5699058469145,7,0,0,0,1,0.2561367336095124,1301,0
1915,181.0806054020645,10,0,0,0,1,0.6865844860012245,1300,0
1916,637.3546176410899,3,1,0,0,1,0.3736766012760776,1217,0
1917,498.8055039321627,15,0,0,0,2,0.22004430511164597,158,0
1918,589.4278978140707,17,0,0,0,0,0.01071122716976558,1174,0
1919,926.9097292878917,12,0,1,0,0,0.365133605110994,777,0
1920,683.9668300056418,4,0,0,0,5,0.21104168389030842,1333,0
1921,151.51735754249202,1,0,0,0,3,0.023702634650612064,605,0
1922,2316.725988518267,10,1,0,0,4,0.5266860997970204,1874,0
1923,375.1241261472036,0,0,0,0,3,0.23250912009793356,1256,0
1924,1393.044423939905,12,1,0,0,1,0.5887574077214337,1756,0
1925,8726.177279796377,4,0,0,0,2,0.41825501218541106,841,0
1926,437.2982289362695,17,1,0,0,1,0.3413261104334451,262,0
1927,87.33160957904468,13,0,0,0,1,0.37598553925527967,896,0
1928,823.8560171063846,12,0,1,0,2,0.5738939934219013,1750,0
1929,3297.6310795726313,6,0,0,0,2,0.8339928943638001,294,0
1930,7772.502427256407,7,0,0,0,2,0.6693311126698741,322,0
1931,320.68213713820126,17,0,0,0,3,0.1105565700468083,485,0
1932,1802.0843086651446,6,1,0,0,3,0.5669992351658676,135,0
1933,688.6199643978749,19,0,0,0,1,0.768908702141396,1120,0
1934,986.3898340618135,16,0,0,0,1,0.311068492309049,32,0
1935,15434.234598575018,15,1,0,0,1,0.6280384412401389,943,0
1936,243.9661952419824,10,1,1,0,2,0.0004446343645693185,584,0
1937,1413.3805421922696,18,0,0,0,2,0.9397495847706111,415,0
1938,1750.5637742761185,0,0,0,0,2,0.26772978116683044,757,1
1939,3247.9727937544094,20,1,0,0,2,0.9059897106295557,677,0
1940,1209.5251861897045,7,0,0,0,2,0.2166501129065327,1334,0
1941,1492.2652396143028,0,0,0,0,0,0.8962225776150032,404,0
1942,741.2599937972445,8,1,0,0,0,0.5546235252765983,968,0
1943,1435.2968074195053,18,0,0,1,1,0.18248838507241893,1792,0
1944,778.0631764171637,20,0,0,0,1,0.31918546119103264,455,0
1945,2041.7690447521893,8,0,0,0,1,0.8299437905161694,1821,0
1946,757.7773916560575,20,0,0,0,1,0.9527536395893381,1954,0
1947,1598.94672391566,9,0,0,0,3,0.8765086665323193,1558,0
1948,1065.0075702295487,23,0,0,0,6,0.8714882827261381,1478,0
1949,3381.417403668647,22,0,1,0,2,0.0043159674036648,76,0
1950,1041.6968784684482,10,0,0,0,1,0.4483879525907547,1396,0
1951,186.22721827527587,0,0,0,0,0,0.8370317577830206,54,0
1952,3873.529944757668,19,0,0,0,0,0.03521420354266824,1706,0
1953,443.3092905067313,7,0,0,0,2,0.6940866558155939,1710,0
1954,570.3405629969758,19,0,0,0,2,0.5011032772385797,249,0
1955,604.4619394007918,11,0,0,0,3,0.790378266347839,1308,0
1956,4334.831822412349,0,1,0,0,3,0.26079068280647877,602,0
1957,129.58354211764595,9,0,0,0,4,0.8821906282209632,1276,0
1958,25279.486452108078,3,0,0,0,4,0.29674877660898225,1481,0
1959,3152.833366843043,14,0,0,0,2,0.9511940245214,1585,0
1960,1370.922176799999,18,0,0,0,1,0.6404743861365746,411,0
1961,1038.0570247792114,5,1,0,0,1,0.19698452846237458,1191,0
1962,1459.0693425703637,4,0,0,0,3,0.7759409688749844,1628,1
1963,1846.6388511014547,4,0,0,0,3,0.5347857569995403,628,1
1964,2090.619235388532,17,0,0,0,0,0.40786295019722707,736,0
1965,1911.4252864054129,2,1,0,1,0,0.4721118643529142,738,1
1966,1199.4047622521487,21,0,0,0,0,0.3993375564070034,568,0
1967,900.2401667703148,1,0,0,0,1,0.7074654671686853,1248,0
1968,942.6798433516662,3,0,0,0,2,0.2588562214586485,970,0
1969,902.4305367432023,17,0,0,0,3,0.5120773784469377,1827,0
1970,3407.6224449073134,8,0,0,0,1,0.7554286237016766,914,0
1971,1985.3623534507785,18,0,0,0,3,0.14361024322762228,1785,0
1972,57.95178462959929,9,0,0,0,3,0.2918351915444217,421,0
1973,2113.077673012237,21,0,0,0,2,0.21345263248885382,1916,0
1974,1332.398785383715,14,0,1,0,4,0.5719098133522194,1176,0
1975,1076.3072449051917,0,0,0,0,2,0.4120598206632935,1304,0
1976,743.5838574102803,10,0,0,0,2,0.32394735987286705,542,0
1977,3374.872146214699,13,0,0,1,1,0.3577906898255938,155,0
1978,2828.5697158593453,9,0,0,0,1,0.4695377554771264,670,0
1979,506.29643221799773,18,0,0,0,2,0.4184141084388583,1924,0
1980,1647.5626403729298,23,0,0,0,3,0.7063239893496156,795,0
1981,415.02687013947383,20,1,0,0,2,0.6927136976389795,1133,0
1982,275.9947476302995,15,0,0,0,3,0.026628461153120342,451,0
1983,585.9783100995701,7,0,0,0,1,0.7096316636372102,134,0
1984,2597.7305368207067,1,0,0,0,0,0.22200879471614732,1543,0
1985,2844.4501112793228,22,0,0,0,4,0.419822364715292,1399,0
1986,1831.856880340109,6,0,0,0,1,0.22245663468092003,341,0
1987,2264.469483467862,18,0,0,0,2,0.11897038897479817,1479,0
1988,1837.5313407186622,6,0,0,0,5,0.5839263819031246,1282,0
1989,577.3902637024272,14,0,0,0,3,0.9506264383577816,457,0
1990,1689.0517312581167,7,0,0,0,1,0.371965480379291,1219,0
1991,2441.601670390799,13,1,0,0,4,0.6782683734724322,752,0
1992,2331.556454610741,0,1,0,0,0,0.45305303595743207,1167,0
1993,3600.8073798324695,12,0,0,0,2,0.18128162859964947,1969,0
1994,2226.7621244397783,2,0,1,0,3,0.9209677033432123,35,1
1995,1558.451856082463,20,0,0,0,3,0.44961097038712483,213,0
1996,3197.582192357185,5,0,0,0,0,0.008409018184797779,785,0
1997,1067.9313524808067,18,1,0,0,0,0.45664011333565446,838,0
1998,454.0127806117351,14,0,0,0,1,0.0059329299078172415,1167,0
1999,931.6274807850133,3,0,0,0,2,0.7939208341938043,1548,1
2000,520.6600612511301,20,0,0,0,2,0.36785614213328455,673,0
2001,558.2582813123857,2,0,0,1,2,0.6146087536088738,1917,0
2002,949.0688341064142,3,0,1,0,3,0.7667158349530576,906,0
2003,496.49830967598115,4,1,0,0,5,0.027705452440552114,1734,0
2004,805.9635114765546,17,0,0,0,2,0.5180827066445172,1706,0
2005,165.0725927231457,9,0,0,1,2,0.6380778401971278,673,0
2006,1357.3556451050868,7,0,0,0,1,0.47116611460367497,1912,0
2007,1097.9559198002808,11,0,0,0,2,0.30629347293632836,13,0
2008,484.4001730533222,21,1,0,0,4,0.4632174495709731,1406,0
2009,2120.15752347664,2,0,0,0,3,0.3931896744923804,1730,0
2010,2800.5472895769317,17,0,0,1,4,0.6115685994683525,1554,0
2011,219.73892467380205,22,0,0,0,2,0.4691117630181012,1650,0
2012,511.46298717474974,7,0,0,0,3,0.1302003553478569,721,0
2013,508.1911468909112,0,0,0,0,2,0.08392255393220538,1378,0
2014,428.41694797526634,13,0,0,0,1,0.16321217547966416,776,0
2015,2513.6089847042904,21,0,0,0,3,0.06561460511339401,1336,1
2016,903.4076229274073,22,0,0,0,2,0.2535656676748682,477,0
2017,841.7517682224842,12,0,0,0,1,0.06996050748035576,1926,0
2018,147.84103897879996,11,0,0,0,2,0.6035811052065859,719,0
2019,2070.2362914614746,2,0,0,0,3,0.44467856371154424,607,0
2020,317.58376336072496,17,0,0,0,3,0.25545384930934534,1453,0
2021,1164.366720054574,20,0,0,0,2,0.012549391297865142,1054,0
2022,1447.1869808695087,12,0,0,1,4,0.14624064637850087,980,0
2023,4275.509672229349,14,0,0,0,1,0.6667155384072325,666,0
2024,296.24286295881745,9,1,0,0,2,0.24940842695192345,660,0
2025,53.54314857047292,0,0,0,0,0,0.3329215648031627,440,1
2026,1317.9720978284074,5,0,0,0,1,0.07633029496243116,1048,0
2027,6637.636176085757,8,0,0,0,8,0.5482815645581058,60,0
2028,3785.5495729464365,9,0,0,1,3,0.8043676623686198,808,0
2029,1352.4315713903727,14,0,0,0,0,0.35329232055868864,1456,0
2030,670.7280836435433,8,0,0,0,2,0.11470173352776125,1552,0
2031,2458.0474558629508,22,0,0,1,1,0.9539699839792217,1594,0
2032,414.2434316994585,13,0,0,0,2,0.511276222675733,1092,0
2033,1765.7976071461528,10,0,0,0,1,0.08942298214876998,866,0
2034,1817.9597943368785,6,0,0,1,0,0.4973745294913481,1091,0
2035,3165.954622230582,23,1,0,0,1,0.04491767172328587,1661,0
2036,17320.742295589447,1,0,0,1,5,0.05529230476006208,195,1
2037,1623.6240005800803,13,0,0,0,6,0.3184919167237409,1855,0
2038,659.2061936727171,5,0,0,0,1,0.6772566901729076,294,0
2039,1068.9431058950413,4,0,0,0,1,0.705056508004798,881,0
2040,186.965497617245,4,0,0,0,0,0.9014544234150467,1345,0
2041,547.4586145173482,18,0,1,0,0,0.10798625843848586,1292,0
2042,728.3032851232912,18,0,0,1,0,0.46398531057991155,211,0
2043,649.3108710293465,5,0,0,0,2,0.4763614791524853,1763,0
2044,1277.1098471577498,9,0,0,0,1,0.4608326960415847,1266,0
2045,481.8245615551974,22,0,0,0,2,0.841488258007252,1012,0
2046,3364.486625116612,13,0,0,0,2,0.8113526647989351,1221,0
2047,1096.8602561948792,16,0,0,0,3,0.5077465933587559,1067,0
2048,1086.4813983719039,2,0,0,0,1,0.7785252027321258,1843,0
2049,790.0571491075536,0,0,0,1,0,0.0591931572134643,1447,1
2050,1280.736630371337,9,0,0,1,2,0.5321332207229643,458,0
2051,2502.6320190615456,2,0,0,0,1,0.09490322714957722,138,0
2052,460.7565370471941,4,0,0,0,0,0.8669952129224046,229,1
2053,567.8648844447997,18,0,0,0,1,0.5031481081489452,1316,0
2054,809.3844101199433,9,0,0,0,2,0.017558711509306657,1394,1
2055,285.46775386264693,15,0,0,1,2,0.5496530361668643,1913,0
2056,483.35053717996703,0,0,0,0,1,0.7377692287541693,227,0
2057,681.1476706366868,5,0,0,0,0,0.1349068134154897,1369,0
2058,2629.0798070902074,8,0,0,0,1,0.2828474718782924,1713,0
2059,1425.9040733940992,4,1,0,0,0,0.4482882354813519,1787,0
2060,1330.8723538674863,13,0,0,0,2,0.414621777754687,947,0
2061,2568.0392839161213,9,0,0,0,0,0.5028662855019826,954,0
2062,955.8760134538287,1,0,0,0,0,0.01649057839560497,1663,0
2063,1620.4592082297002,4,0,0,0,2,0.7381523908430262,735,0
2064,989.0829958571672,0,0,0,1,1,0.31536011650654117,1403,0
2065,1429.9036586337977,9,0,0,0,3,0.7017997728966612,356,0
2066,612.3116239550645,21,0,0,0,4,0.855209434631053,211,0
2067,95.69660685058358,8,1,0,0,2,0.6872766399660775,1910,0
2068,958.8367565455553,2,0,0,0,2,0.6719174267981799,1799,0
2069,4549.388630982531,14,1,0,0,2,0.5790267805719551,393,0
2070,2768.9276720912153,3,0,0,0,3,0.001016359870265271,1497,0
